class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17
0,qid:163,1,0,0,3,1,5,0,3,0,1,5,19,0,8,4,2.5,5
1,qid:164,3,0,0,1,0,5,0,0,1,0,4,14,0,6,2,2.5,4
0,qid:164,1,1,1,0,0,2,0,1,1,1,2,11,1,6,1,2,2
0,qid:165,2,0,0,2,1,3,0,0,2,1,4,15,0,6,2,1.5,2
1,qid:165,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,1
0,qid:166,0,0,1,2,0,1,0,0,0,1,2,9,1,3,0,2,3
1,qid:166,0,0,0,0,1,1,0,0,0,2,2,8,2,2,0,1,1
1,qid:167,0,0,0,1,0,1,0,0,0,0,1,4,0,2,1,1,1
0,qid:167,1,0,0,0,1,3,0,0,0,1,4,11,1,5,2,2,2
0,qid:168,4,0,0,0,2,3,0,0,1,2,3,16,1,8,1,2.4,3
1,qid:168,1,0,0,0,1,6,0,0,0,0,5,14,0,5,2,1.8,3
1,qid:169,2,0,0,0,1,0,0,0,0,1,4,10,0,3,0,1.7,2
0,qid:169,2,1,1,1,2,4,0,0,0,1,6,18,0,8,2,2.3,4
1,qid:170,0,1,1,0,0,3,0,0,0,0,7,12,0,3,1,1.3,2
0,qid:170,0,0,0,0,0,6,0,0,0,0,10,18,2,6,2,1.8,2
0,qid:171,1,0,0,2,2,3,0,2,1,1,7,22,3,9,2,2.1,3
1,qid:171,1,0,0,1,1,2,0,0,0,1,1,8,1,4,1,2.3,3
0,qid:172,2,0,0,0,0,1,0,0,0,0,3,8,1,3,0,2,3
1,qid:172,0,0,0,0,2,4,0,1,1,1,3,14,2,8,2,2.4,4
0,qid:173,2,1,2,1,1,1,0,2,0,0,8,19,1,6,2,1.3,2
1,qid:173,1,0,0,1,0,4,0,0,0,1,3,10,0,4,2,1,1
0,qid:174,1,0,1,0,1,3,0,1,0,0,3,12,1,4,0,1.8,2
1,qid:174,0,0,0,0,2,6,0,0,0,1,7,16,0,7,3,2.3,3
0,qid:175,1,0,0,0,0,6,0,0,0,0,3,13,2,5,1,1.8,2
1,qid:175,0,0,0,0,0,4,0,0,0,0,0,5,1,1,0,1,1
0,qid:176,0,0,0,0,1,9,0,1,0,0,3,14,0,3,0,1.3,2
1,qid:176,2,0,1,0,0,5,0,0,0,0,8,20,4,7,1,2.9,4
1,qid:177,1,0,0,0,0,1,0,0,0,0,4,9,1,3,1,2,3
0,qid:177,1,0,0,0,1,2,0,0,0,1,5,16,4,7,1,2.1,3
0,qid:178,0,1,1,0,0,3,0,1,0,0,4,12,1,6,2,2.3,3
1,qid:178,0,0,1,0,1,0,0,1,1,0,2,9,3,3,0,2,3
1,qid:179,0,0,0,0,0,2,0,0,0,0,3,6,1,3,0,1.3,2
0,qid:179,0,0,0,1,0,1,0,1,0,0,4,11,2,4,0,1.3,2
1,qid:180,1,2,2,1,1,6,0,0,0,0,4,18,1,3,1,1.3,2
0,qid:180,0,1,0,1,0,5,0,2,0,0,5,16,1,6,2,3.3,5
1,qid:181,2,1,2,0,0,6,0,0,1,0,6,20,2,8,2,2.6,3
0,qid:181,1,0,0,0,0,7,0,1,0,0,5,18,3,3,0,1,1
0,qid:182,0,0,2,1,2,3,1,1,0,0,4,19,5,9,2,2.3,4
1,qid:182,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
1,qid:183,1,0,1,2,0,0,0,0,0,0,6,18,3,6,1,2.7,4
0,qid:183,0,0,1,1,2,1,0,0,0,1,7,20,5,8,1,2,2
0,qid:184,0,0,0,0,1,0,0,0,0,0,4,10,2,3,2,1.7,2
1,qid:184,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0
0,qid:185,0,1,2,0,0,2,0,1,0,0,5,16,3,7,2,2.6,4
1,qid:185,0,0,0,0,0,1,0,1,1,0,1,7,3,2,0,1.5,2
1,qid:186,0,0,0,1,2,0,0,0,1,0,7,18,3,10,3,2.9,5
0,qid:186,0,0,2,1,3,1,0,0,0,1,5,21,6,6,2,2,3
1,qid:187,0,0,1,0,0,0,0,0,0,0,1,3,1,1,0,1,1
0,qid:187,1,0,0,1,0,1,0,1,0,0,4,16,2,5,1,1.8,3
1,qid:188,2,0,0,0,0,9,0,1,0,0,3,18,1,6,0,2.3,4
0,qid:188,1,0,1,0,0,3,0,1,0,0,3,11,2,5,0,1.6,2
0,qid:189,2,1,0,1,0,4,0,1,0,1,2,15,3,9,2,2.8,5
1,qid:189,0,1,0,1,1,5,0,0,1,0,3,16,3,9,1,2.8,3
0,qid:190,1,1,0,0,0,1,0,1,1,0,7,19,7,7,1,1.3,2
1,qid:190,1,1,1,0,0,2,0,1,0,1,4,13,2,3,0,1.7,2
0,qid:191,1,1,0,1,2,2,0,0,1,0,6,18,2,9,1,2,2
1,qid:191,0,0,1,0,0,1,0,0,1,0,4,12,4,3,1,1.7,2
0,qid:192,1,0,0,0,2,2,1,0,0,2,5,18,4,8,3,2.1,2
1,qid:192,0,0,2,1,1,1,0,1,1,2,6,21,5,10,1,1.6,2
1,qid:193,0,0,0,0,3,3,0,0,1,1,3,15,2,9,2,2.2,2
0,qid:193,3,2,0,2,1,1,0,2,0,2,5,20,2,11,2,4.3,5
1,qid:194,1,0,1,0,1,2,0,0,1,1,6,15,1,6,2,1.5,2
0,qid:194,0,0,0,1,5,4,0,1,0,1,5,19,2,9,2,2.4,3
0,qid:195,1,0,1,2,2,3,0,2,0,1,5,20,3,11,5,2.5,2
1,qid:195,1,0,0,0,1,2,0,0,2,2,7,21,4,11,2,2.2,3
1,qid:196,0,0,1,1,3,1,0,0,1,0,7,20,4,10,3,2.5,3
0,qid:196,1,0,0,3,1,1,0,0,0,2,7,18,2,8,1,2.9,5
0,qid:197,0,1,1,1,2,3,0,0,1,1,5,17,2,9,3,2.4,3
1,qid:197,0,0,2,0,1,4,0,1,1,0,4,16,3,8,1,3,4
1,qid:198,0,0,0,3,1,1,0,0,0,1,5,14,3,6,3,1.5,2
0,qid:198,1,1,1,0,2,0,0,0,1,1,6,18,2,6,1,1.7,3
1,qid:199,0,0,0,0,1,4,0,0,0,1,7,18,5,9,2,2,3
0,qid:199,4,0,0,1,0,1,0,0,0,0,6,17,1,7,0,2,2
1,qid:200,0,0,0,0,2,0,0,0,0,0,3,11,3,5,0,1.8,2
0,qid:200,3,0,2,0,1,2,0,1,0,0,3,15,0,4,1,2,3
1,qid:201,0,0,2,0,2,2,0,0,0,0,9,19,0,5,2,1.6,2
0,qid:201,0,0,1,2,0,0,0,1,1,0,6,17,5,7,2,2,3
0,qid:202,3,1,3,1,0,0,0,0,2,1,4,19,2,7,2,2.7,5
1,qid:202,1,0,0,0,1,1,0,0,0,0,5,11,2,4,2,1.5,2
0,qid:203,0,0,0,1,0,1,0,2,0,1,5,19,7,8,2,2.4,3
1,qid:203,0,0,0,1,2,1,0,1,0,0,3,13,1,6,0,2.7,3
1,qid:204,0,0,1,0,2,2,0,0,0,0,5,12,0,5,1,2,3
0,qid:204,0,2,0,1,0,6,0,0,0,1,8,22,2,8,3,1.4,2
1,qid:205,0,0,0,0,0,1,0,1,0,0,1,4,0,1,0,1,1
0,qid:205,0,0,1,2,1,1,0,0,1,0,5,16,2,8,3,2.8,4
0,qid:206,1,0,2,1,1,3,0,1,0,0,9,23,5,11,3,2.4,4
1,qid:206,0,4,0,0,1,2,0,0,0,2,6,18,1,7,2,1.4,2
0,qid:207,2,0,2,0,2,2,0,0,1,1,5,20,3,8,2,2.4,3
1,qid:207,1,0,0,1,0,3,0,0,0,0,3,9,1,5,1,2.2,3
1,qid:208,0,0,0,0,1,1,0,1,0,0,3,8,1,3,0,1.7,2
0,qid:208,1,1,0,0,0,3,0,1,0,0,4,12,1,5,1,1.8,2
1,qid:209,0,0,0,0,0,1,0,0,0,0,6,13,2,6,1,2.2,2
0,qid:209,0,0,0,1,1,2,0,0,0,0,6,15,3,7,2,2.3,3
1,qid:210,0,0,0,0,0,1,0,1,0,1,1,6,1,2,0,1.5,2
0,qid:210,0,0,0,1,0,2,0,1,0,0,2,7,1,3,0,2,3
1,qid:211,0,0,0,0,1,0,0,0,0,0,3,6,2,2,1,1,1
0,qid:211,2,1,1,2,0,1,0,0,0,2,6,18,1,7,1,2.4,4
1,qid:212,0,0,1,0,1,2,0,0,0,0,3,8,0,4,1,2,3
0,qid:212,0,1,0,0,0,1,0,0,0,0,7,12,3,4,0,1.8,3
0,qid:213,0,1,0,0,2,1,0,0,0,0,5,12,3,5,1,1.8,3
1,qid:213,0,0,0,0,1,4,0,0,0,1,4,10,0,4,0,1.3,2
1,qid:214,1,0,0,0,2,2,0,0,0,1,6,16,4,8,1,2.3,3
0,qid:214,1,0,1,0,2,5,0,0,0,1,10,21,1,6,2,2,3
0,qid:215,0,0,0,0,0,7,0,0,1,1,5,15,1,8,2,2.1,3
1,qid:215,0,0,0,0,1,3,0,0,1,2,4,12,1,4,1,2.3,3
0,qid:216,0,0,0,1,3,4,0,0,1,2,4,16,1,10,2,2.8,3
1,qid:216,1,0,0,2,0,2,0,0,1,0,4,11,1,5,0,2.6,4
1,qid:217,0,0,1,1,3,3,0,0,1,0,8,20,3,9,2,2.4,4
0,qid:217,0,0,0,1,3,2,0,0,1,2,10,22,2,9,1,2.3,4
1,qid:218,0,0,0,0,2,1,0,0,0,2,7,15,1,5,0,1.4,2
0,qid:218,0,0,0,1,1,3,0,1,0,1,6,14,1,6,2,1.8,2
0,qid:219,1,2,0,0,0,1,0,0,0,0,8,15,1,6,0,1.8,3
1,qid:219,0,0,0,1,1,0,0,0,0,0,3,6,0,3,0,1.3,2
1,qid:220,0,0,0,0,0,1,0,0,0,0,4,8,3,3,1,2,3
0,qid:220,2,0,0,0,0,3,0,0,1,1,3,11,0,5,1,2.8,4
1,qid:221,0,0,0,2,2,4,0,0,0,1,5,16,1,8,2,2.9,4
0,qid:221,0,0,0,2,2,6,0,1,0,0,6,20,1,9,2,2.6,4
1,qid:222,0,0,0,1,1,2,0,0,1,1,3,11,1,6,1,2,2
0,qid:222,0,0,0,1,1,3,0,0,3,0,5,14,1,6,1,2,2
0,qid:223,0,1,0,1,3,1,0,0,1,1,4,13,0,6,0,1.8,3
1,qid:223,0,0,0,0,0,2,0,0,0,1,2,5,0,1,1,1,1
1,qid:224,0,0,1,0,1,5,0,0,1,0,6,14,0,6,2,1.3,2
0,qid:224,1,0,1,1,1,3,0,0,1,0,7,17,1,7,2,1.4,2
0,qid:225,1,0,0,0,1,2,0,0,0,2,2,10,1,3,1,1.7,2
1,qid:225,0,0,0,0,3,6,0,0,0,1,5,15,0,6,3,2.2,3
0,qid:226,0,0,0,1,1,3,0,0,1,1,9,20,3,8,0,2.6,5
1,qid:226,0,0,0,1,0,2,0,0,1,1,4,13,2,7,0,2.7,4
0,qid:227,0,0,1,1,1,3,0,0,2,0,6,18,3,8,1,2.3,3
1,qid:227,0,0,0,0,0,1,0,0,0,3,1,8,1,4,1,1.8,2
1,qid:228,0,0,0,1,0,3,0,0,0,0,6,12,0,5,1,2.2,3
0,qid:228,1,1,0,2,3,1,0,1,2,0,6,20,2,11,3,3,3
0,qid:229,0,0,1,0,3,2,0,0,1,3,6,18,1,8,4,2.5,3
1,qid:229,0,0,0,5,1,2,0,0,2,0,5,17,2,9,2,2.4,3
0,qid:230,0,1,1,0,2,3,0,0,1,2,7,19,2,8,3,2.6,3
1,qid:230,0,0,0,2,1,4,0,0,0,1,6,17,3,6,2,2.3,3
0,qid:231,0,0,1,1,2,3,0,0,0,3,4,16,2,6,2,2.7,4
1,qid:231,0,0,0,1,2,5,0,0,0,0,9,18,1,6,2,2.2,3
1,qid:232,1,0,1,1,3,2,0,0,1,0,5,15,1,6,3,1.2,2
0,qid:232,0,2,0,0,3,3,0,1,1,4,4,18,0,7,2,2.1,3
0,qid:233,0,1,0,2,1,2,0,0,0,1,8,17,1,6,2,2.7,4
1,qid:233,0,0,1,0,0,3,0,1,0,0,2,8,1,5,1,2.2,3
1,qid:234,0,0,0,1,1,2,0,0,0,1,5,11,1,4,1,2,2
0,qid:234,0,0,0,0,1,3,0,0,1,0,6,15,4,7,1,2.1,3
0,qid:235,0,0,0,1,2,5,0,0,0,2,8,21,3,10,3,1.4,2
1,qid:235,0,0,0,2,2,4,0,0,1,1,6,18,2,10,5,1.5,2
1,qid:236,1,0,0,1,1,3,0,0,0,0,8,20,5,10,3,2.2,3
0,qid:236,0,1,1,2,0,2,0,0,0,2,8,20,3,9,1,3.2,5
0,qid:237,0,1,2,1,0,5,0,1,0,2,4,17,1,7,2,1.9,3
1,qid:237,1,0,0,0,1,2,0,0,0,2,10,23,5,9,0,1.7,2
1,qid:238,3,0,1,0,1,1,0,0,0,0,8,17,2,7,1,2.3,3
0,qid:238,1,0,3,0,1,3,0,1,0,1,9,22,3,8,1,1.6,2
1,qid:239,0,0,2,0,1,1,0,0,1,0,5,13,1,5,1,1.4,2
0,qid:239,0,0,2,0,2,1,0,1,3,2,1,15,3,11,2,2.5,2
1,qid:240,0,0,0,0,1,3,0,0,0,0,5,11,2,5,2,2.4,3
0,qid:240,0,0,1,1,1,2,0,2,0,0,5,17,2,9,1,2.3,3
1,qid:241,0,0,0,0,0,2,0,0,0,0,3,5,0,1,0,1,1
0,qid:241,1,0,2,1,3,2,0,0,0,1,6,17,1,7,1,1.7,2
0,qid:242,0,0,1,0,1,5,0,0,0,3,3,14,1,7,3,2.6,4
1,qid:242,0,0,1,0,2,2,0,0,0,1,4,13,3,6,1,1.7,2
0,qid:243,1,0,0,0,2,4,0,0,0,3,6,18,2,7,2,2,3
1,qid:243,1,0,1,0,0,3,0,0,0,0,8,15,2,5,1,2,3
0,qid:244,1,0,0,1,2,4,0,0,1,1,9,20,1,9,2,2.3,3
1,qid:244,0,0,0,0,0,3,0,0,0,0,3,6,0,2,1,1.5,2
0,qid:245,0,1,2,0,1,3,0,1,0,0,6,16,1,8,1,3.1,5
1,qid:245,0,0,1,0,0,0,0,1,1,0,6,15,4,5,0,1.8,3
0,qid:246,1,0,0,0,4,3,0,1,0,3,5,20,2,10,3,1.9,3
1,qid:246,0,0,0,2,2,2,0,0,0,2,5,18,4,7,1,3,5
0,qid:247,1,0,1,1,3,1,0,0,2,3,7,21,1,10,2,2.6,3
1,qid:247,0,0,0,0,2,0,0,0,1,0,2,6,1,2,1,1,1
1,qid:248,1,0,0,0,1,3,0,0,1,2,7,20,4,8,2,3.6,5
0,qid:248,0,1,0,0,1,2,0,1,0,1,6,16,3,6,1,2.7,4
0,qid:249,1,0,1,1,2,3,0,0,1,3,5,23,6,8,5,1.8,2
1,qid:249,1,1,1,1,1,1,0,0,0,1,9,20,4,9,2,2.2,4
0,qid:250,1,0,0,0,2,4,0,2,1,2,6,21,3,10,3,1.7,2
1,qid:250,0,0,0,1,1,2,0,1,2,2,4,18,3,9,1,2,2
0,qid:251,3,1,0,0,0,2,0,0,0,0,0,8,2,5,2,1.8,2
1,qid:251,0,0,1,0,0,2,0,0,0,0,2,5,0,2,1,1.5,2
1,qid:252,2,0,0,1,0,1,0,1,0,0,3,8,0,2,0,1,1
0,qid:252,3,0,1,0,1,2,0,1,0,0,3,11,0,2,1,1.5,2
1,qid:253,1,0,0,1,2,3,0,0,0,0,6,14,1,6,2,1.8,3
0,qid:253,2,0,1,0,0,3,0,0,0,0,6,12,0,6,1,2.5,4
0,qid:254,3,1,2,0,1,1,0,2,0,0,6,20,2,8,2,2.6,3
1,qid:254,2,0,2,0,0,3,0,0,0,0,4,14,2,4,1,1.5,2
0,qid:255,1,0,1,0,2,1,0,0,0,0,4,10,1,3,1,1.3,2
1,qid:255,2,0,1,1,0,7,0,1,1,1,7,21,0,8,2,2,3
1,qid:256,1,0,1,0,1,1,0,1,0,0,6,14,2,4,0,2.3,3
0,qid:256,2,1,0,2,1,3,0,1,0,0,7,20,3,9,3,1.8,3
0,qid:257,1,0,2,0,0,0,0,2,1,0,2,12,1,4,1,1.8,2
1,qid:257,0,0,0,0,2,1,0,0,0,0,4,11,2,4,1,1.5,2
1,qid:258,3,0,0,0,2,2,0,1,1,1,3,17,1,6,2,2,3
0,qid:258,4,1,1,0,0,3,0,1,0,1,7,20,2,6,1,2,3
0,qid:259,1,0,1,1,0,2,0,2,0,0,2,10,1,4,1,2,2
1,qid:259,1,0,1,0,0,2,0,1,1,0,1,9,2,3,1,2,3
0,qid:260,0,0,0,2,3,1,0,0,0,2,2,12,0,4,3,1.5,2
1,qid:260,0,0,1,0,1,3,0,0,0,0,3,8,0,3,2,2,3
0,qid:261,5,0,0,0,0,4,0,1,0,0,8,20,2,8,2,2.5,4
1,qid:261,1,0,0,0,0,4,0,2,0,1,6,18,3,7,2,2.1,2
1,qid:262,0,0,0,0,1,4,0,0,0,1,3,14,1,6,2,1.5,2
0,qid:262,1,0,0,0,0,1,0,1,0,0,2,7,1,2,0,1.5,2
0,qid:263,0,0,0,1,1,4,0,0,0,0,6,13,0,6,1,2.2,3
1,qid:263,1,0,1,0,0,2,0,0,0,0,4,9,0,3,2,2,3
0,qid:264,0,0,0,0,1,3,0,1,0,0,2,10,1,6,2,2,3
1,qid:264,2,0,0,0,1,2,0,0,0,1,4,13,0,6,1,1.7,2
0,qid:265,2,0,0,0,1,2,0,0,0,0,3,10,0,3,1,1.7,2
1,qid:265,0,0,0,1,0,3,0,0,0,0,4,9,0,4,2,1.8,2
1,qid:266,0,0,0,1,0,6,0,0,0,0,7,19,1,7,3,2,2
0,qid:266,1,0,0,0,2,2,0,1,0,0,1,9,1,4,0,2,2
1,qid:267,1,0,1,1,1,6,0,1,0,1,5,23,2,5,0,1.4,2
0,qid:267,2,0,1,0,0,5,0,1,1,0,4,19,4,7,1,2.7,3
0,qid:268,1,0,0,1,1,8,0,0,0,0,6,18,1,6,2,2.3,3
1,qid:268,2,0,0,0,0,3,0,0,0,0,3,10,2,3,1,1,1
1,qid:269,0,0,0,0,0,5,0,0,0,1,4,14,1,7,2,1.4,2
0,qid:269,1,0,1,0,1,5,0,0,0,2,1,12,1,5,3,1.8,3
0,qid:270,2,0,1,2,2,1,1,1,0,0,2,16,3,6,0,2.3,3
1,qid:270,1,0,0,0,1,2,0,0,0,0,4,10,1,5,2,1.6,2
0,qid:271,1,1,1,2,3,3,0,0,0,0,6,18,1,8,2,2,3
1,qid:271,2,1,2,0,0,0,0,0,0,1,5,12,1,3,0,1.7,2
0,qid:272,1,0,2,0,0,1,0,1,0,1,3,14,5,5,0,1.8,3
1,qid:272,1,0,1,1,1,3,0,0,0,1,6,17,3,8,3,2.1,3
0,qid:273,2,0,0,1,1,3,0,0,0,2,7,18,1,8,2,1.9,3
1,qid:273,0,0,0,1,0,1,0,0,0,1,2,6,0,3,0,1.3,2
1,qid:274,2,1,2,0,2,2,0,1,0,0,8,21,3,7,1,1.7,2
0,qid:274,0,0,0,0,0,3,0,1,1,1,4,17,6,8,2,2,4
0,qid:275,2,1,0,1,2,4,0,3,0,1,4,21,2,11,2,2.4,3
1,qid:275,0,0,2,0,1,2,0,1,0,2,3,15,2,6,2,2.2,2
0,qid:276,1,0,0,1,2,2,0,0,0,0,5,14,1,7,3,1.9,3
1,qid:276,1,0,1,0,0,2,0,0,0,1,2,8,1,4,1,1.8,2
0,qid:277,1,1,1,0,1,0,0,0,2,0,7,19,5,8,1,1.8,2
1,qid:277,0,0,0,0,1,2,0,1,0,1,2,9,2,4,0,1.8,3
0,qid:278,3,1,0,1,0,4,0,1,0,1,6,19,2,8,2,2.4,3
1,qid:278,1,0,0,0,0,2,0,0,0,0,2,6,1,2,1,1,1
0,qid:279,0,0,0,0,2,4,0,0,0,0,5,14,2,7,1,2.1,4
1,qid:279,0,1,2,1,1,3,0,0,0,0,5,14,0,6,2,2.8,5
1,qid:280,1,1,1,0,1,4,0,0,0,2,5,16,0,8,2,2.4,4
0,qid:280,0,0,1,3,3,6,0,1,0,1,5,21,1,8,3,1.6,2
1,qid:281,0,0,0,1,0,3,0,1,0,0,3,8,0,3,1,1.3,2
0,qid:281,2,0,0,2,0,4,0,2,0,0,8,19,1,6,1,1.8,3
0,qid:282,2,0,1,0,1,5,0,1,0,1,4,17,1,10,4,2.3,3
1,qid:282,1,0,0,0,0,1,0,0,0,1,1,5,0,3,0,1.3,2
1,qid:283,1,0,1,1,0,3,0,0,0,0,1,8,0,3,1,2,3
0,qid:283,1,1,0,2,0,3,0,1,1,1,6,19,2,6,2,1.5,2
1,qid:284,0,0,0,1,2,3,0,0,0,0,3,9,0,4,1,2,3
0,qid:284,1,2,0,0,0,3,0,0,0,1,7,18,3,7,2,1.6,2
1,qid:285,0,0,0,0,1,2,0,0,0,0,2,6,1,1,1,1,1
0,qid:285,1,0,0,1,0,2,0,0,0,0,4,9,1,4,1,2,3
0,qid:286,1,0,0,0,0,4,0,0,0,1,2,9,1,4,1,2.3,3
1,qid:286,2,0,0,1,2,1,0,0,0,2,2,12,0,4,2,1.5,2
1,qid:287,0,0,1,0,0,1,0,0,1,0,0,3,0,1,0,1,1
0,qid:287,0,0,0,0,2,5,0,0,0,1,7,19,4,6,1,1.7,2
1,qid:288,0,1,0,1,0,2,0,0,0,1,3,10,2,4,2,1.8,3
0,qid:288,0,0,0,2,2,3,0,0,0,0,5,15,2,7,2,4,7
1,qid:289,1,0,1,0,0,5,0,0,0,1,3,11,0,5,2,1.6,2
0,qid:289,3,0,0,1,1,3,0,2,0,0,6,18,1,7,3,2.4,3
0,qid:290,1,0,0,1,3,6,0,0,0,1,6,22,3,12,4,2,3
1,qid:290,0,1,1,1,1,1,0,0,0,0,5,11,1,5,3,2.2,3
0,qid:291,0,0,0,1,1,0,0,1,0,0,3,7,1,2,0,1.5,2
1,qid:291,0,0,0,1,1,2,0,0,0,1,6,16,4,7,4,1.7,3
0,qid:292,1,0,0,1,1,2,1,1,0,1,7,21,6,9,1,2,2
1,qid:292,3,0,0,1,2,7,0,0,0,0,5,19,0,9,2,1.9,3
0,qid:293,0,0,0,0,2,2,0,1,1,0,4,11,1,4,1,1.8,3
1,qid:293,0,0,0,0,0,1,0,1,1,0,2,8,2,3,1,1.3,2
0,qid:294,0,0,0,0,1,3,0,0,1,1,2,9,1,5,1,1.2,2
1,qid:294,0,0,0,0,1,4,0,0,0,0,4,10,0,4,1,2.3,3
1,qid:295,0,0,0,0,2,2,0,0,0,1,3,10,1,4,2,1.5,2
0,qid:295,1,0,0,0,1,2,0,0,0,0,4,9,0,3,1,2,3
0,qid:296,3,0,1,2,1,3,0,0,1,0,9,20,0,8,3,2.5,4
1,qid:296,1,0,2,2,0,1,0,0,0,0,1,8,0,2,1,1.5,2
0,qid:297,0,0,0,2,2,1,0,1,1,1,6,20,5,9,3,3.1,6
1,qid:297,1,1,0,2,2,2,0,0,0,0,6,16,2,8,2,2.8,5
0,qid:298,0,0,0,2,0,2,0,0,0,0,3,9,1,4,1,2,3
1,qid:298,1,0,0,1,0,2,0,0,0,0,3,7,1,2,1,1.5,2
0,qid:299,1,0,0,0,0,7,0,0,2,1,4,20,2,6,1,1.3,2
1,qid:299,2,0,0,0,0,2,0,0,0,0,5,13,4,5,2,1.4,2
1,qid:300,0,0,0,0,1,2,0,0,0,0,5,11,2,4,1,1.8,2
0,qid:300,3,0,0,0,1,1,0,0,0,0,3,12,2,2,1,1.5,2
0,qid:301,1,1,0,0,0,0,0,1,0,0,2,7,1,3,0,1.7,2
1,qid:301,0,0,0,0,0,9,0,0,0,0,0,10,1,1,0,1,1
0,qid:302,1,1,0,1,0,2,0,0,0,0,3,8,0,4,2,2,3
1,qid:302,0,0,0,0,0,2,0,0,0,1,3,8,2,2,0,1.5,2
1,qid:303,0,0,1,2,0,6,0,1,0,2,7,21,1,9,3,2.2,3
0,qid:303,0,0,0,2,0,1,1,1,0,1,1,9,2,4,2,1.3,2
1,qid:304,0,0,0,0,0,3,0,0,1,0,3,8,1,4,2,1.5,2
0,qid:304,0,1,0,0,1,2,0,0,0,0,2,8,2,3,1,1.7,2
1,qid:305,0,0,0,0,1,2,0,0,0,1,5,13,4,5,2,1.8,2
0,qid:305,1,0,1,0,1,3,0,0,1,1,3,12,1,5,2,1.6,2
1,qid:306,1,0,1,0,1,4,0,0,0,2,4,14,1,5,1,2,3
0,qid:306,2,0,0,1,1,2,0,1,1,1,4,14,1,6,2,1.8,2
1,qid:307,3,1,2,0,0,0,0,0,0,0,8,18,2,7,2,1.9,3
0,qid:307,2,0,0,0,1,6,0,1,0,0,5,18,1,8,0,1.6,2
1,qid:308,1,1,0,1,0,2,0,0,0,0,4,10,2,4,1,2,3
0,qid:308,1,1,0,2,1,3,0,0,0,2,4,15,1,7,2,2.4,4
1,qid:309,0,0,0,1,1,0,0,1,0,0,1,4,0,1,0,1,1
0,qid:309,1,0,0,0,0,3,0,1,0,0,4,15,6,5,1,2,2
1,qid:310,1,0,0,1,4,3,0,0,2,0,2,14,1,9,2,2.7,3
0,qid:310,1,0,1,1,0,3,0,1,1,1,8,21,4,5,2,1.6,2
0,qid:311,0,0,0,2,1,3,0,0,1,0,4,11,0,4,2,1.5,2
1,qid:311,0,1,0,1,0,6,0,0,0,0,4,14,2,6,1,1.8,3
1,qid:312,0,0,0,0,2,2,0,0,0,0,4,9,1,3,1,1.7,2
0,qid:312,0,0,1,1,1,2,0,1,0,0,4,12,2,5,1,2,3
0,qid:313,1,1,1,0,1,0,0,2,0,0,3,10,1,4,1,1.3,2
1,qid:313,1,0,0,0,1,1,1,0,0,3,3,13,1,5,2,1.4,2
1,qid:314,0,0,0,0,0,2,0,1,0,1,2,9,3,4,1,1.8,2
0,qid:314,0,0,0,1,2,1,0,1,0,0,3,12,4,5,2,2,3
0,qid:315,1,0,0,0,0,0,0,1,0,0,5,13,4,6,2,2,3
1,qid:315,1,0,0,0,0,1,0,1,0,0,2,6,0,2,0,1.5,2
0,qid:316,1,1,0,0,0,1,0,1,0,0,2,6,0,1,1,1,1
1,qid:316,0,0,0,0,0,3,0,1,0,0,4,8,0,2,1,1,1
0,qid:317,1,0,0,1,1,4,0,1,0,0,5,15,1,4,2,1.3,2
1,qid:317,0,0,1,2,1,2,0,0,0,0,5,12,1,4,2,1.3,2
1,qid:318,0,0,1,1,2,4,0,0,0,1,7,20,4,8,3,2.6,4
0,qid:318,0,1,0,2,3,2,0,1,0,1,6,21,5,7,1,2,3
0,qid:319,1,1,0,0,2,2,1,0,0,1,5,18,5,7,3,1.7,3
1,qid:319,0,0,0,0,1,1,0,0,1,0,2,7,2,2,1,1,1
1,qid:320,1,1,1,0,0,2,0,0,0,0,6,15,3,7,1,1.4,2
0,qid:320,1,1,0,0,1,0,0,1,1,0,1,8,2,3,0,1.7,2
1,qid:321,0,0,0,1,1,2,0,0,0,0,3,7,0,5,1,1.8,3
0,qid:321,0,2,2,0,2,1,0,2,1,0,6,20,4,9,2,1.7,3
1,qid:322,1,0,0,1,0,3,0,0,0,1,5,13,2,5,1,2.8,4
0,qid:322,4,1,1,0,3,2,0,2,1,1,5,21,1,8,2,2.3,3
1,qid:323,1,2,1,2,0,2,0,0,0,0,8,17,1,7,4,2.9,3
0,qid:323,3,1,1,3,0,3,0,0,0,0,8,20,0,8,4,2.8,3
0,qid:324,3,1,2,0,0,3,0,2,1,0,6,21,0,8,0,1.6,3
1,qid:324,0,0,1,0,1,2,0,1,1,0,6,20,4,7,3,3,5
1,qid:325,0,3,1,1,0,4,0,0,0,0,7,20,1,9,4,3.6,5
0,qid:325,0,0,0,0,1,1,0,2,0,1,4,12,2,5,0,2,3
1,qid:326,0,1,0,0,2,1,0,0,0,0,7,16,4,8,1,2.3,4
0,qid:326,2,1,0,1,5,0,0,1,0,0,8,23,5,11,3,2.1,2
