class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17
1,qid:1288,3,0,0,2,0,2,0,0,1,0,5,16,3,8,1,2.8,5
0,qid:1288,1,0,1,1,1,1,0,0,0,2,7,18,3,5,0,1.6,2
0,qid:1289,0,0,0,0,1,0,1,1,0,0,5,12,4,5,0,2.4,3
1,qid:1289,0,0,0,0,1,1,0,0,1,1,6,18,7,7,1,1.9,2
0,qid:1290,2,1,1,1,0,1,0,0,0,0,3,13,4,6,1,2.7,3
1,qid:1290,1,0,0,1,1,2,0,2,0,0,5,14,2,6,1,1.5,2
0,qid:1291,0,0,0,2,0,1,0,0,0,2,6,18,7,8,2,2.1,4
1,qid:1291,0,0,0,0,1,0,0,2,0,0,1,6,2,2,0,1,1
1,qid:1292,0,0,0,0,0,1,0,0,0,0,1,4,2,2,1,1.5,2
0,qid:1292,0,0,1,1,1,1,0,0,1,0,3,12,4,4,1,2.3,3
1,qid:1293,1,1,0,0,0,0,0,0,1,0,6,13,4,6,1,2.7,4
0,qid:1293,0,0,0,0,1,3,0,2,0,0,4,15,5,6,0,2,3
1,qid:1294,0,0,1,0,1,2,1,1,0,1,5,15,3,6,1,1.5,2
0,qid:1294,1,0,2,0,3,3,1,0,0,0,7,20,2,7,2,1.9,3
1,qid:1295,0,0,1,0,1,1,0,0,1,0,4,13,3,4,1,2.3,3
0,qid:1295,0,0,1,2,1,1,0,0,1,1,6,19,4,7,2,1.9,3
0,qid:1296,0,0,2,2,1,2,0,1,1,2,5,20,2,7,2,1.9,3
1,qid:1296,1,1,0,1,0,2,0,1,1,0,5,18,5,8,1,3.4,5
1,qid:1297,0,1,0,2,1,1,0,0,0,0,2,7,0,2,1,1,1
0,qid:1297,0,0,0,1,1,0,0,1,1,0,2,8,1,3,0,1.7,2
0,qid:1298,1,0,0,1,0,1,0,0,0,0,6,17,7,6,1,2,3
1,qid:1298,1,0,1,1,2,1,0,0,0,2,5,14,1,5,1,2.2,3
1,qid:1299,1,2,0,1,1,1,0,0,1,2,3,17,5,8,1,3.4,5
0,qid:1299,1,1,1,3,1,2,0,0,0,1,8,21,3,8,0,1.8,3
1,qid:1300,0,0,0,0,0,0,0,0,0,0,5,10,3,3,0,1.7,2
0,qid:1300,0,0,2,0,1,5,0,1,0,0,7,19,3,7,0,2.7,4
0,qid:1301,0,1,1,1,2,2,0,1,1,1,8,21,3,9,2,2,2
1,qid:1301,0,0,0,0,1,0,0,1,1,0,2,7,2,1,0,1,1
1,qid:1302,1,0,0,0,1,0,0,0,0,0,4,10,4,4,0,1.8,3
0,qid:1302,2,0,0,0,1,3,0,0,0,2,3,13,1,5,1,2.4,3
0,qid:1303,0,1,0,1,0,2,0,0,0,1,5,14,4,8,0,1.9,3
1,qid:1303,0,1,1,0,1,2,0,0,0,1,4,11,1,4,1,2,3
1,qid:1304,2,0,1,0,2,2,0,0,0,1,5,16,2,5,2,2.4,4
0,qid:1304,0,0,0,1,1,1,0,1,0,0,2,6,0,1,1,1,1
0,qid:1305,0,0,2,1,2,8,0,0,0,1,8,23,1,8,4,2.1,4
1,qid:1305,0,0,1,0,0,1,0,0,0,1,0,4,1,2,1,1.5,2
0,qid:1306,2,2,1,1,0,1,0,2,0,2,9,23,3,11,2,1.5,2
1,qid:1306,0,1,0,1,2,4,0,1,1,1,7,21,3,8,3,2.3,3
0,qid:1307,2,1,0,0,2,2,0,2,0,0,6,18,3,8,1,1.9,4
1,qid:1307,1,0,0,0,0,1,0,1,0,0,0,5,2,2,1,1,1
1,qid:1308,0,0,0,2,1,0,0,1,0,0,2,6,0,2,0,1,1
0,qid:1308,1,0,0,0,1,1,0,0,0,1,5,12,3,5,2,2.2,2
1,qid:1309,1,0,0,0,1,4,0,1,1,2,4,19,5,9,2,2,3
0,qid:1309,0,2,1,0,1,0,0,0,1,3,7,18,3,7,2,2,2
1,qid:1310,1,0,0,0,1,0,0,1,0,0,1,4,0,1,0,1,1
0,qid:1310,0,0,1,2,0,0,0,0,0,2,8,18,5,7,1,2,3
0,qid:1311,0,0,0,1,2,1,0,1,0,3,2,12,2,5,1,1.2,2
1,qid:1311,0,0,1,1,1,1,0,0,0,0,3,7,0,3,1,2,3
1,qid:1312,0,1,0,0,0,1,0,1,0,0,3,7,1,2,1,1.5,2
0,qid:1312,1,2,0,0,0,4,0,0,0,2,5,16,1,6,3,1.5,3
1,qid:1313,0,0,0,0,1,2,0,1,0,0,3,10,2,4,1,1.8,3
0,qid:1313,1,0,2,0,4,2,0,2,0,0,6,20,3,8,2,1.6,3
1,qid:1314,0,0,0,1,0,1,0,0,0,1,2,5,0,1,0,1,1
0,qid:1314,1,0,1,1,1,4,0,0,0,3,1,13,1,5,2,1.2,2
0,qid:1315,0,1,0,0,0,3,0,0,1,2,4,13,2,5,2,2.6,3
1,qid:1315,1,0,1,3,2,0,0,0,0,2,5,16,2,6,1,1.7,3
1,qid:1316,0,0,1,3,0,0,0,0,0,0,3,8,1,3,1,1.7,2
0,qid:1316,1,1,0,0,1,0,0,0,0,1,2,6,0,2,1,1.5,2
0,qid:1317,0,0,0,0,0,1,0,0,0,0,2,4,1,1,0,1,1
1,qid:1317,0,0,0,0,0,5,0,0,0,0,3,8,0,2,0,1,1
1,qid:1318,0,0,0,1,1,3,0,0,0,0,3,8,0,3,2,1.3,2
0,qid:1318,0,0,0,0,0,4,0,0,0,4,3,13,2,7,2,1.9,4
0,qid:1319,0,0,1,0,0,4,0,0,1,2,3,13,2,5,2,1.2,2
1,qid:1319,0,0,0,0,0,2,0,1,0,0,0,3,0,1,0,1,1
0,qid:1320,0,2,1,1,2,3,1,2,0,2,6,22,2,8,2,1.9,2
1,qid:1320,0,0,0,0,3,5,0,0,0,0,8,18,2,7,3,1.6,3
0,qid:1321,0,0,0,1,0,2,0,1,0,1,4,10,0,3,1,2,3
1,qid:1321,2,0,0,2,0,2,0,0,0,0,6,15,1,6,3,2,2
0,qid:1322,1,1,0,2,0,5,0,0,0,1,7,19,0,7,3,2,2
1,qid:1322,1,1,0,0,0,3,0,0,0,1,3,12,2,6,2,1.7,3
1,qid:1323,0,0,0,1,1,0,0,0,0,0,5,10,3,4,1,2,3
0,qid:1323,0,0,0,1,2,3,0,0,0,1,7,17,1,6,2,3,5
1,qid:1324,0,0,1,1,1,0,0,0,1,0,5,13,4,6,2,1.7,2
0,qid:1324,1,0,1,1,1,3,0,0,0,0,7,18,4,9,2,2,3
0,qid:1325,0,3,0,1,0,5,0,0,1,0,10,24,1,9,3,1.3,2
1,qid:1325,0,0,0,2,2,1,0,0,0,0,6,14,2,7,2,1.9,2
1,qid:1326,2,3,0,1,0,1,0,0,0,0,7,16,0,6,2,2,3
0,qid:1326,0,1,1,1,3,2,0,0,0,2,7,21,4,9,2,1.7,3
1,qid:1327,1,0,0,2,2,2,0,1,0,0,7,18,0,7,2,1.4,2
0,qid:1327,0,0,0,0,3,5,0,0,0,1,6,20,2,8,3,2,3
1,qid:1328,1,0,1,0,1,3,0,0,0,3,2,11,0,4,3,1.3,2
0,qid:1328,1,0,0,2,1,5,0,0,0,0,8,20,3,10,2,2.2,4
0,qid:1329,1,0,1,0,2,0,0,0,0,0,3,9,0,4,2,1.8,3
1,qid:1329,0,0,0,1,0,0,0,0,0,1,4,8,2,2,1,1,1
1,qid:1330,1,0,0,2,1,2,0,1,0,0,6,15,1,6,2,2,3
0,qid:1330,0,0,0,0,0,2,0,0,0,1,4,8,1,2,2,1,1
0,qid:1331,0,1,1,0,1,0,0,0,0,2,4,11,0,3,2,1.7,2
1,qid:1331,0,0,0,0,1,1,0,0,0,0,3,7,1,3,2,2,3
0,qid:1332,2,0,1,0,1,3,0,0,0,1,5,15,0,8,2,1.8,3
1,qid:1332,0,0,0,0,0,1,0,0,0,0,2,5,0,2,1,1,1
1,qid:1333,0,1,1,0,1,7,0,0,1,0,6,18,0,6,2,1.5,2
0,qid:1333,0,0,0,1,3,1,0,0,0,2,9,23,5,9,2,2.9,5
1,qid:1334,0,0,0,1,0,3,0,0,0,0,5,12,0,4,2,1.5,2
0,qid:1334,1,1,1,2,0,2,0,0,1,2,3,14,1,8,3,1.5,3
1,qid:1335,0,0,0,3,1,1,0,0,0,0,6,12,1,4,2,1.8,2
0,qid:1335,0,0,0,1,0,2,0,0,0,2,1,7,0,3,1,1.3,2
0,qid:1336,1,1,1,0,1,1,0,0,0,0,6,13,0,5,2,1.8,2
1,qid:1336,0,0,1,0,0,3,0,0,1,0,5,13,1,7,1,1.6,2
1,qid:1337,0,0,0,0,0,3,0,0,0,0,1,5,1,3,0,1.3,2
0,qid:1337,0,0,2,0,0,2,0,1,0,0,3,12,0,4,3,1.8,3
1,qid:1338,0,0,0,0,1,5,0,0,0,1,2,9,0,3,1,2,3
0,qid:1338,0,0,0,3,0,1,0,0,0,0,6,13,1,4,2,2.3,3
0,qid:1339,0,0,1,0,0,1,0,0,0,0,4,8,1,3,1,1.7,2
1,qid:1339,0,0,0,0,1,3,0,0,0,0,0,4,0,1,2,1,1
0,qid:1340,0,0,0,0,0,3,0,0,0,1,2,6,0,1,1,1,1
1,qid:1340,0,0,0,0,1,1,0,0,0,0,2,6,0,2,1,1.5,2
1,qid:1341,0,0,0,1,0,2,0,0,0,0,2,5,0,2,0,1,1
0,qid:1341,0,1,0,0,1,3,0,0,1,0,5,14,1,6,3,2,3
1,qid:1342,0,0,1,0,1,0,0,1,0,0,0,3,0,1,0,1,1
0,qid:1342,0,0,0,0,2,3,0,0,1,2,6,18,3,6,1,2.5,4
0,qid:1343,1,0,0,2,2,0,0,0,0,0,6,12,0,5,2,2.2,3
1,qid:1343,0,0,0,1,0,1,0,0,0,0,1,3,0,0,1,0,0
0,qid:1344,0,0,0,0,0,2,1,0,0,0,3,8,1,4,2,2,3
1,qid:1344,0,0,0,0,3,1,0,0,0,0,6,10,0,2,0,1,1
0,qid:1345,0,0,1,0,0,2,0,0,0,1,3,9,2,3,3,2,3
1,qid:1345,0,0,0,0,0,1,0,0,0,0,2,5,2,2,1,1.5,2
0,qid:1346,0,0,0,0,2,6,0,0,0,1,6,15,0,6,3,2,3
1,qid:1346,0,0,0,2,0,1,0,0,0,1,2,9,1,3,1,2,3
1,qid:1347,0,0,2,1,0,0,0,0,0,0,4,8,1,3,1,1.3,2
0,qid:1347,0,2,2,1,0,0,0,0,0,2,7,16,1,6,3,2.3,3
1,qid:1348,0,0,0,0,5,2,0,0,0,0,11,21,3,7,2,1.6,2
0,qid:1348,3,0,0,1,0,1,0,0,0,1,4,11,0,4,2,1.8,3
1,qid:1349,0,0,1,1,1,5,0,0,0,2,6,19,3,12,4,3.1,4
0,qid:1349,0,1,0,0,2,2,0,1,1,1,4,18,5,12,2,2.6,3
1,qid:1350,0,0,2,1,0,2,0,1,0,0,4,13,3,4,2,1.3,2
0,qid:1350,1,0,0,1,0,5,0,1,0,0,9,22,3,9,2,2.2,4
1,qid:1351,0,0,0,0,1,2,0,1,0,0,1,6,1,3,0,2,3
0,qid:1351,0,0,0,2,1,1,0,0,1,1,4,12,1,4,2,1.8,3
1,qid:1352,0,2,0,1,0,1,0,0,0,1,1,6,0,2,2,1.5,2
0,qid:1352,1,0,0,3,0,5,0,0,0,0,7,17,0,8,2,2.5,3
1,qid:1353,0,0,0,0,1,2,0,0,0,1,2,6,0,4,2,1.8,2
0,qid:1353,1,0,0,0,2,3,1,0,0,1,6,17,2,8,4,1.9,3
1,qid:1354,0,0,0,1,0,2,0,0,0,1,3,9,0,3,1,1.7,2
0,qid:1354,0,0,2,1,0,4,0,0,0,0,7,15,1,7,2,2.7,4
0,qid:1355,0,1,2,3,1,3,0,0,1,2,7,23,1,10,6,2.1,4
1,qid:1355,0,0,0,0,3,2,0,0,0,0,4,9,0,4,3,1.5,2
0,qid:1356,0,1,0,1,0,3,0,0,1,1,8,16,1,4,2,1.3,2
1,qid:1356,0,0,0,0,1,2,0,1,0,0,4,9,1,5,1,1.2,2
1,qid:1357,0,0,0,0,0,0,0,1,0,0,5,11,5,4,0,2,3
0,qid:1357,0,1,1,0,1,1,0,1,0,2,6,16,2,6,2,1.8,3
0,qid:1358,0,0,0,0,0,2,0,1,0,0,4,12,5,5,1,1.6,3
1,qid:1358,2,1,0,3,0,3,0,1,1,0,3,15,1,8,1,2.3,3
0,qid:1359,0,0,1,1,1,2,0,1,1,2,6,18,3,4,3,1.3,2
1,qid:1359,2,0,1,0,0,2,1,1,0,1,6,19,5,9,1,2.6,3
1,qid:1360,0,0,0,1,0,3,0,0,0,1,4,12,3,4,0,1.5,2
0,qid:1360,1,0,0,1,0,0,0,0,3,1,2,12,4,7,1,1.4,3
1,qid:1361,0,0,1,1,1,0,0,1,0,0,3,8,1,3,0,1.7,2
0,qid:1361,2,0,0,3,0,2,0,0,0,2,5,19,5,8,2,2.3,3
0,qid:1362,1,0,0,0,3,5,0,1,0,2,4,18,2,8,2,2.5,3
1,qid:1362,0,0,1,1,1,5,0,0,1,1,7,18,1,7,2,1.7,3
1,qid:1363,0,1,1,1,1,2,0,1,1,0,1,11,2,4,1,2,3
0,qid:1363,1,1,0,1,0,1,0,0,0,1,4,10,1,4,2,1.8,2
0,qid:1364,0,0,0,0,2,3,0,0,0,0,8,17,4,8,3,2,3
1,qid:1364,0,1,0,0,0,0,0,1,0,0,2,5,1,1,0,1,1
1,qid:1365,0,1,0,0,1,1,0,1,0,0,4,9,1,2,1,1,1
0,qid:1365,2,1,0,0,0,3,0,0,0,1,6,15,2,6,1,2.2,3
0,qid:1366,1,0,0,0,1,1,0,3,0,0,5,15,4,5,1,2.2,3
1,qid:1366,1,0,0,0,1,0,0,0,0,0,2,5,1,2,1,1,1
1,qid:1367,0,1,0,1,0,1,0,0,0,1,4,10,2,4,2,1,1
0,qid:1367,0,0,0,0,1,3,0,2,0,0,5,13,2,5,1,1.8,2
0,qid:1368,0,0,0,1,2,1,0,0,0,0,8,16,3,7,3,1.4,2
1,qid:1368,1,0,0,1,0,2,0,0,0,0,2,7,1,3,2,1.7,2
1,qid:1369,1,0,2,1,0,1,0,1,0,0,5,13,2,6,2,2.3,3
0,qid:1369,0,1,0,1,0,1,0,1,0,1,7,16,4,6,2,2,3
1,qid:1370,1,0,0,0,2,1,0,0,0,0,3,8,1,3,1,1.3,2
0,qid:1370,1,0,0,1,0,1,0,0,0,1,4,12,4,6,1,1.8,3
1,qid:1371,0,0,0,0,0,4,0,1,0,0,2,7,0,1,0,1,1
0,qid:1371,3,0,1,0,0,2,0,0,0,1,4,12,1,5,2,2,2
0,qid:1372,4,1,0,1,0,3,0,1,1,1,5,19,2,9,2,1.7,2
1,qid:1372,0,0,0,2,0,3,0,0,0,0,5,11,1,5,1,2.6,4
0,qid:1373,1,2,1,2,1,2,0,0,0,1,9,22,3,9,4,2,3
1,qid:1373,2,1,0,1,0,0,0,0,0,0,5,11,2,4,1,1.3,2
1,qid:1374,1,0,0,1,1,1,0,0,0,0,4,9,1,3,1,1.7,2
0,qid:1374,3,0,1,0,0,4,0,1,0,0,5,16,1,6,1,1.5,2
1,qid:1375,0,0,3,2,0,6,0,0,0,0,5,17,0,5,3,1.2,2
0,qid:1375,0,0,0,1,0,4,0,2,0,1,5,14,1,5,2,2.2,3
0,qid:1376,1,0,1,0,2,2,0,0,0,1,7,16,2,5,2,1.6,2
1,qid:1376,0,0,0,0,1,0,0,0,0,1,1,4,1,1,1,1,1
1,qid:1377,2,0,1,1,2,1,0,0,1,0,5,13,0,5,2,2,3
0,qid:1377,2,1,1,1,2,2,0,0,0,0,5,16,1,7,2,1.9,3
1,qid:1378,0,0,0,1,1,1,0,0,0,1,0,4,0,2,1,1.5,2
0,qid:1378,1,1,0,1,1,1,0,1,0,0,7,15,2,5,0,1.6,2
0,qid:1379,0,0,0,1,1,3,0,0,0,1,7,15,2,6,3,1.7,3
1,qid:1379,0,0,2,0,0,3,0,1,0,0,1,8,0,4,2,1,1
1,qid:1380,0,0,0,0,0,1,0,0,0,0,2,5,0,2,0,1.5,2
0,qid:1380,0,0,0,0,1,3,0,0,0,1,6,13,2,5,0,1.8,2
1,qid:1381,0,0,1,0,1,2,0,0,0,0,5,9,0,3,1,1.7,2
0,qid:1381,0,0,0,0,3,4,0,0,0,1,7,16,1,5,2,1.8,3
0,qid:1382,1,0,0,0,4,3,1,0,0,1,6,18,2,11,2,2.6,4
1,qid:1382,3,0,0,0,1,1,0,0,0,2,1,9,1,3,1,1,1
1,qid:1383,1,0,1,1,0,1,0,0,0,1,0,7,2,1,1,1,1
0,qid:1383,1,0,0,2,2,4,0,0,1,0,10,20,0,6,4,1.5,2
1,qid:1384,0,0,0,0,2,2,0,0,1,2,2,13,1,6,3,1.7,3
0,qid:1384,0,0,2,1,1,6,0,0,0,1,8,22,3,7,3,2,4
1,qid:1385,0,0,0,0,0,1,0,0,0,0,3,4,0,1,1,1,1
0,qid:1385,1,0,0,0,2,2,0,0,0,1,3,9,0,3,1,1.3,2
1,qid:1386,1,0,0,1,1,3,0,0,0,0,6,12,0,4,2,1.3,2
0,qid:1386,0,0,0,0,1,4,0,1,0,1,8,16,1,6,2,1.7,3
1,qid:1387,0,0,0,0,2,1,0,0,0,0,4,7,0,3,1,2,3
0,qid:1387,1,1,0,2,1,1,0,0,1,0,6,13,0,6,2,1.8,2
1,qid:1388,0,0,0,0,1,3,0,0,0,1,3,8,0,2,1,1,1
0,qid:1388,0,0,1,1,3,0,0,0,0,3,3,11,0,2,2,1.5,2
0,qid:1389,0,0,0,1,1,0,0,0,0,0,2,5,1,1,0,1,1
1,qid:1389,0,0,0,0,2,2,0,0,0,0,5,13,4,5,1,1.4,2
1,qid:1390,1,0,1,1,0,2,0,0,0,0,8,15,2,5,1,1.6,2
0,qid:1390,1,1,0,1,1,1,0,0,0,1,4,11,1,2,0,1,1
1,qid:1391,0,1,0,0,4,0,0,0,0,1,1,7,0,2,1,1,1
0,qid:1391,0,0,0,3,1,0,0,0,0,0,3,7,0,3,0,1.3,2
1,qid:1392,0,0,1,0,1,5,0,0,0,0,5,13,1,4,1,2.5,4
0,qid:1392,0,0,1,0,1,1,0,0,1,0,4,11,2,4,1,2.3,3
0,qid:1393,2,0,2,1,2,2,0,0,0,2,8,21,1,9,3,2.8,5
1,qid:1393,0,0,0,1,0,5,0,0,0,3,8,18,1,5,4,1.4,2
0,qid:1394,0,0,0,0,0,3,0,0,0,5,2,13,3,4,2,1.5,2
1,qid:1394,3,0,0,0,0,2,0,0,0,2,2,10,1,2,2,1.5,2
1,qid:1395,0,0,0,0,0,2,0,0,0,0,2,4,0,2,1,1,1
0,qid:1395,2,1,1,1,2,3,0,0,0,1,4,17,2,5,2,1.4,2
0,qid:1396,0,0,0,1,1,2,0,0,1,1,5,16,5,5,0,1.8,3
1,qid:1396,0,0,0,1,1,3,0,0,0,0,1,7,1,2,0,1.5,2
1,qid:1397,0,0,0,1,0,1,0,0,0,0,5,7,0,3,1,1.7,2
0,qid:1397,1,0,0,0,1,6,0,0,0,1,13,23,1,7,3,1.9,3
0,qid:1398,1,0,0,0,2,3,0,0,0,2,7,16,1,5,2,1,1
1,qid:1398,0,0,0,1,0,2,0,0,0,0,4,8,0,3,2,1,1
1,qid:1399,0,0,0,1,0,1,0,0,0,1,2,6,1,4,1,1,1
0,qid:1399,0,0,1,0,0,5,0,1,1,2,3,13,0,5,2,1.4,2
0,qid:1400,0,0,0,0,0,5,0,0,0,0,4,9,0,3,1,1.3,2
1,qid:1400,0,0,0,0,0,3,0,0,0,0,4,8,1,3,1,2,3
1,qid:1401,0,0,0,0,1,3,0,0,0,0,4,9,1,4,1,2.3,3
0,qid:1401,0,0,0,0,2,1,0,0,0,0,3,6,0,2,1,1.5,2
1,qid:1402,0,1,0,0,0,2,0,0,0,0,3,6,0,2,0,1,1
0,qid:1402,1,0,0,0,0,1,0,0,0,0,3,6,0,2,0,1.5,2
1,qid:1403,1,0,0,0,0,1,0,0,0,0,3,6,1,2,0,1.5,2
0,qid:1403,0,0,0,1,0,2,0,0,0,1,2,6,0,2,1,1.5,2
1,qid:1404,0,0,0,2,1,2,0,0,0,0,3,8,0,3,2,1,1
0,qid:1404,0,0,0,0,3,1,0,0,0,1,4,9,0,2,1,1,1
0,qid:1405,1,0,0,0,1,4,0,1,0,1,5,15,2,5,1,2,3
1,qid:1405,0,0,0,1,2,1,0,0,0,0,4,8,0,3,2,1,1
0,qid:1406,0,0,0,2,2,2,0,0,0,0,6,13,1,4,1,1.3,2
1,qid:1406,0,0,0,0,1,4,0,0,0,0,4,9,0,3,0,2,3
0,qid:1407,0,0,0,0,1,2,0,0,0,1,3,8,1,3,2,1,1
1,qid:1407,0,0,0,1,2,1,0,0,0,0,5,10,1,3,2,1,1
0,qid:1408,0,0,1,0,0,1,0,0,0,2,3,8,1,2,1,1,1
1,qid:1408,0,0,0,0,1,0,0,0,0,0,1,4,2,1,2,1,1
0,qid:1409,0,0,0,0,2,1,0,0,1,0,3,10,3,4,1,2,3
1,qid:1409,0,0,0,0,2,2,0,0,1,0,2,8,1,4,0,1.5,2
1,qid:1410,0,0,0,0,2,4,0,0,0,0,3,9,0,3,2,1.3,2
0,qid:1410,0,0,1,0,0,3,0,0,0,0,4,8,0,4,1,1.3,2
0,qid:1411,1,1,0,0,0,1,0,0,0,2,7,17,5,7,3,1.6,2
1,qid:1411,0,0,0,0,0,5,0,0,0,0,4,9,0,3,1,1.3,2
1,qid:1412,0,0,0,1,0,2,0,0,0,0,3,6,1,2,1,1.5,2
0,qid:1412,1,0,0,0,1,1,0,0,0,1,3,9,2,4,1,1.8,3
1,qid:1413,0,0,0,1,1,2,0,0,0,0,2,6,0,2,3,1,1
0,qid:1413,0,0,0,0,1,4,0,0,0,1,3,9,0,4,2,1.3,2
1,qid:1414,0,0,0,0,1,3,0,0,0,0,4,8,0,3,1,1.3,2
0,qid:1414,0,0,0,0,1,3,0,0,0,2,5,12,0,6,2,2,3
1,qid:1415,0,0,0,0,3,1,0,0,0,0,3,7,0,2,1,1.5,2
0,qid:1415,0,0,0,1,0,4,0,0,0,0,4,9,0,2,0,1.5,2
1,qid:1416,0,0,0,0,0,6,0,0,0,0,4,10,0,5,1,1.6,2
0,qid:1416,1,0,0,0,1,2,0,0,0,3,3,12,1,5,2,1.6,2
0,qid:1417,0,0,0,2,2,4,0,0,0,0,7,16,1,7,3,1.4,3
1,qid:1417,0,0,0,0,1,2,0,0,0,1,3,7,0,2,1,1.5,2
1,qid:1418,0,0,0,0,1,1,0,0,0,1,2,5,0,1,1,1,1
0,qid:1418,0,0,0,1,1,3,0,0,0,1,4,10,1,4,2,1.5,2
1,qid:1419,0,0,0,0,0,1,0,0,0,0,4,8,2,3,1,1.3,2
0,qid:1419,0,0,0,0,1,1,0,0,0,0,4,7,1,2,1,1,1
1,qid:1420,1,0,0,0,0,0,0,0,0,0,3,6,2,2,1,1.5,2
0,qid:1420,1,0,0,0,1,2,0,0,0,0,3,8,1,3,2,1.7,2
1,qid:1421,0,0,0,0,0,2,0,0,0,0,3,7,2,3,1,1.7,2
0,qid:1421,0,0,0,0,0,1,0,0,0,0,3,7,2,2,1,1.5,2
1,qid:1422,0,1,1,1,0,3,0,0,0,2,7,19,4,8,2,2.4,3
0,qid:1422,0,0,0,2,1,4,0,0,1,1,4,16,3,8,2,2.5,3
1,qid:1423,0,1,1,0,1,2,0,0,0,1,5,15,4,5,1,1.4,2
0,qid:1423,0,0,1,2,3,3,0,0,0,1,6,17,1,8,4,2.3,3
0,qid:1424,3,0,0,0,2,3,1,0,1,0,3,14,1,6,2,1.8,2
1,qid:1424,0,0,0,0,2,2,0,0,0,0,4,8,0,2,0,1,1
1,qid:1425,0,0,0,1,0,4,0,0,0,0,3,9,1,5,0,2.2,4
0,qid:1425,0,0,0,0,1,2,0,0,0,0,3,8,2,4,2,1.8,2
1,qid:1426,0,0,0,0,0,4,0,0,0,2,3,9,0,2,1,1.5,2
0,qid:1426,0,0,0,0,1,3,0,0,0,1,4,12,3,5,3,1.4,2
1,qid:1427,0,0,0,0,1,2,0,0,0,2,1,7,1,2,2,1,1
0,qid:1427,0,0,0,0,1,4,0,0,0,2,3,11,1,4,2,1.5,2
0,qid:1428,0,0,0,0,1,4,0,0,0,2,4,11,0,4,2,1.3,2
1,qid:1428,0,0,0,0,0,3,0,0,0,1,5,10,1,3,1,2,3
0,qid:1429,0,0,0,3,1,3,0,0,0,0,8,15,0,6,2,1.7,3
1,qid:1429,0,0,0,0,1,3,0,0,0,0,9,18,4,7,1,1.7,3
1,qid:1430,0,0,0,0,2,3,0,0,0,0,5,11,1,5,2,1.4,2
0,qid:1430,0,0,0,0,0,2,0,0,0,0,4,8,2,3,1,1.3,2
1,qid:1431,1,0,1,2,0,1,0,0,1,1,6,16,3,9,1,2.2,3
0,qid:1431,1,0,0,1,2,4,0,1,0,3,4,20,3,10,2,2.2,3
1,qid:1432,1,1,0,2,0,4,0,0,0,1,7,17,1,7,2,1.6,3
0,qid:1432,0,1,2,2,1,6,0,0,0,1,7,21,1,9,3,2.4,3
1,qid:1433,0,0,0,0,1,2,0,0,0,1,4,10,2,4,0,1.5,2
0,qid:1433,0,0,0,1,1,3,0,0,0,0,5,14,4,6,2,2.5,3
1,qid:1434,1,0,1,1,1,1,0,0,0,2,7,16,2,7,1,2.6,2
0,qid:1434,0,0,0,3,2,4,0,0,0,0,9,21,3,8,3,1.6,2
0,qid:1435,1,0,1,4,0,2,0,0,1,1,7,18,1,9,4,2.1,2
1,qid:1435,1,0,0,3,1,3,0,0,0,0,6,14,0,6,2,2,3
0,qid:1436,0,0,0,1,0,4,0,0,0,1,6,14,2,6,2,2.3,3
1,qid:1436,1,0,0,0,0,3,0,0,0,1,6,11,0,3,1,2,3
0,qid:1437,0,1,0,0,0,2,0,0,0,1,3,7,0,2,1,1.5,2
1,qid:1437,0,0,0,0,1,3,0,0,0,1,5,13,3,5,3,1.6,2
0,qid:1438,0,0,0,1,1,3,0,0,0,2,2,9,0,5,3,1.6,3
1,qid:1438,0,0,0,0,1,3,0,0,0,1,6,12,1,3,1,2,3
1,qid:1439,0,0,0,0,1,6,0,0,0,0,8,16,1,6,2,1.2,2
0,qid:1439,0,0,1,0,1,1,0,0,0,1,3,8,1,3,1,1,1
1,qid:1440,0,0,0,0,1,1,0,0,0,0,2,4,0,1,1,1,1
0,qid:1440,0,0,0,0,3,6,0,0,0,0,4,13,0,5,3,1.4,2
1,qid:1441,0,0,0,0,0,1,0,0,0,0,3,6,2,2,1,1.5,2
0,qid:1441,0,0,0,0,0,2,0,0,0,0,4,8,2,3,1,1.3,2
1,qid:1442,0,0,0,0,1,2,0,0,0,0,6,12,2,5,1,2,3
0,qid:1442,0,0,0,2,0,2,0,1,0,0,3,10,1,5,2,1.2,2
1,qid:1443,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0
0,qid:1443,0,0,0,0,1,2,0,0,0,0,3,9,3,3,3,1,1
1,qid:1444,0,0,0,1,0,3,0,0,0,3,4,13,2,4,2,1,1
0,qid:1444,1,1,1,2,1,2,0,0,0,0,7,16,1,7,1,1.9,2
0,qid:1445,0,0,0,1,1,3,0,0,0,0,6,12,1,4,1,1.5,2
1,qid:1445,0,0,0,1,0,4,0,0,0,0,5,10,0,3,1,2,3
1,qid:1446,0,0,0,1,0,2,0,0,0,1,4,10,2,3,1,1.3,2
0,qid:1446,0,0,0,1,1,1,0,0,0,1,5,12,3,4,2,1,1
1,qid:1447,0,0,0,0,1,3,0,0,1,1,4,12,2,6,1,1.2,2
0,qid:1447,1,0,0,0,1,4,0,0,0,2,3,11,0,4,2,1.3,2
0,qid:1448,1,1,0,0,2,0,0,0,0,1,3,10,2,4,3,1.3,2
