class,pairs,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17
0,qid:1557,0,0,1,0,2,0,0,2,1,1,3,14,2,6,1,3,4
0,qid:1558,1,1,0,0,0,1,0,0,0,0,6,11,1,4,2,1.3,2
1,qid:1558,0,0,0,2,1,1,0,0,1,0,3,9,1,4,1,1.5,2
1,qid:1559,0,0,1,0,0,3,0,0,1,0,4,10,1,3,1,1.7,2
0,qid:1559,4,0,0,0,1,4,0,0,0,0,4,15,2,7,1,2.6,3
1,qid:1560,0,0,0,0,1,1,0,0,0,1,1,5,1,3,1,1.7,2
0,qid:1560,0,0,0,1,1,4,0,0,1,1,4,13,1,6,3,1,1
0,qid:1561,2,1,0,0,2,4,0,0,1,1,3,14,0,5,2,1.4,2
1,qid:1561,0,2,1,1,5,0,0,0,0,0,6,16,1,7,2,2.6,5
0,qid:1562,0,0,0,2,0,2,0,0,0,0,5,11,2,4,1,1,1
1,qid:1562,0,0,1,0,0,1,0,0,0,0,2,5,1,2,1,1.5,2
0,qid:1563,0,0,0,0,1,3,0,0,0,0,5,10,1,3,1,1.3,2
1,qid:1563,0,0,0,0,1,3,0,0,0,0,3,8,1,4,1,1.8,3
1,qid:1564,0,0,0,0,1,3,0,0,0,0,3,8,1,4,2,1.5,2
0,qid:1564,0,0,2,2,0,2,0,0,0,0,4,10,0,4,1,2.3,3
0,qid:1565,0,0,0,1,1,4,0,0,0,0,7,15,2,7,2,1.9,3
1,qid:1565,0,0,0,0,0,2,0,0,0,0,4,9,3,2,1,1.5,2
1,qid:1566,0,0,0,0,0,3,0,0,0,0,3,7,1,3,1,2,3
0,qid:1566,0,0,0,0,0,2,0,1,0,0,2,7,2,3,0,1.3,2
0,qid:1567,0,1,0,0,0,3,0,0,0,1,4,11,1,4,1,1.5,2
1,qid:1567,0,0,0,1,0,3,0,0,1,0,2,9,2,3,1,2,3
0,qid:1568,0,0,3,0,1,2,0,0,1,0,3,12,2,5,2,1.8,2
1,qid:1568,0,0,0,2,0,3,0,0,0,0,4,12,2,3,0,1.7,2
0,qid:1569,0,0,1,1,0,2,0,0,0,0,4,10,2,4,2,1.3,2
1,qid:1569,0,0,0,0,1,5,0,0,0,0,5,14,3,8,3,2,3
0,qid:1570,0,0,0,1,0,3,0,0,2,0,4,11,1,4,1,1.3,2
1,qid:1570,0,0,0,0,1,3,0,0,0,1,4,12,3,4,2,1.3,2
1,qid:1571,0,0,0,0,0,3,0,0,0,0,4,9,2,4,1,2,3
0,qid:1571,1,0,1,0,1,1,0,0,0,1,5,13,2,5,1,1.6,2
0,qid:1572,0,0,0,0,1,2,0,0,0,1,4,9,1,3,1,2,3
1,qid:1572,0,0,1,1,0,2,0,0,0,0,3,8,1,4,1,1.5,2
1,qid:1573,0,0,0,0,0,3,0,0,0,1,2,7,1,2,2,1,1
0,qid:1573,0,1,1,1,0,4,0,0,0,1,4,13,0,5,2,1.4,2
1,qid:1574,0,0,0,2,0,0,0,0,0,1,2,6,1,4,1,1.8,2
0,qid:1574,0,0,0,0,0,3,0,0,0,1,4,10,1,3,1,2,3
1,qid:1575,0,0,0,0,0,3,0,0,0,0,4,8,1,3,1,2,3
0,qid:1575,0,0,0,1,0,1,1,0,0,0,2,7,2,3,0,1.3,2
1,qid:1576,0,0,0,0,0,4,0,0,0,0,5,12,2,5,1,2.4,4
0,qid:1576,0,0,0,0,3,0,0,0,1,0,3,7,0,1,1,1,1
1,qid:1577,0,0,0,0,0,2,0,0,0,1,3,7,1,2,1,1.5,2
0,qid:1577,0,0,0,0,2,4,0,0,0,1,4,13,2,6,2,1.7,3
0,qid:1578,0,0,0,2,0,0,0,0,0,0,4,8,2,3,1,1.7,2
1,qid:1578,0,0,0,1,1,2,0,0,0,0,4,9,1,2,1,1.5,2
1,qid:1579,0,0,0,0,0,3,0,0,0,1,2,7,1,3,1,2,3
0,qid:1579,0,0,1,0,0,4,0,0,0,1,4,12,2,3,1,2,3
1,qid:1580,0,0,0,1,1,2,0,0,0,1,4,10,1,4,1,1.3,2
0,qid:1580,1,2,0,1,2,5,0,0,1,1,7,20,0,9,2,2.1,3
0,qid:1581,0,0,1,0,0,7,0,0,1,2,5,16,0,7,2,2,3
1,qid:1581,1,0,1,0,1,2,0,0,0,0,6,13,2,4,1,1.8,2
0,qid:1582,0,0,1,1,0,2,0,0,1,0,2,9,2,3,0,1.3,2
1,qid:1582,0,0,0,0,0,4,0,0,0,0,3,9,2,3,1,1.7,2
1,qid:1583,1,0,0,0,0,1,0,0,0,1,2,6,1,2,0,1.5,2
0,qid:1583,0,0,1,1,3,2,0,0,1,0,7,17,2,8,2,1.9,3
0,qid:1584,1,0,0,0,1,4,0,0,0,1,7,16,1,7,2,2.1,3
1,qid:1584,0,0,0,0,1,2,0,0,0,0,4,8,1,3,1,1.7,2
1,qid:1585,1,0,0,1,0,1,0,0,1,1,2,8,1,4,1,1.5,2
0,qid:1585,2,0,0,0,0,1,0,0,0,1,5,12,3,6,1,2.3,4
1,qid:1586,0,0,1,0,0,0,0,0,0,0,2,5,2,2,1,1.5,2
0,qid:1586,0,0,0,0,0,4,0,0,0,0,4,9,1,4,1,1.8,2
1,qid:1587,1,0,0,1,0,4,0,0,0,0,5,12,1,5,2,2.2,2
0,qid:1587,1,0,0,0,2,2,0,0,0,0,6,13,2,5,1,1.8,3
1,qid:1588,0,0,0,0,2,1,0,0,0,1,4,9,1,4,2,1.8,2
0,qid:1588,0,0,0,1,0,3,0,0,0,1,4,11,2,4,2,2,3
0,qid:1589,0,0,0,5,0,0,0,1,0,2,4,14,2,7,3,1.6,3
1,qid:1589,0,0,1,1,0,3,0,0,0,0,7,13,1,4,2,1.3,2
1,qid:1590,1,0,0,0,2,1,0,0,0,3,2,11,2,4,2,1.5,2
0,qid:1590,0,0,0,1,1,3,0,0,0,1,9,18,3,6,1,1.7,3
1,qid:1591,0,0,1,1,0,3,0,0,0,0,5,11,1,3,1,2,3
0,qid:1591,0,0,0,1,0,4,0,0,0,0,6,12,1,6,1,2.5,4
0,qid:1592,0,0,0,1,0,2,0,0,0,0,3,7,1,2,2,1,1
1,qid:1592,0,0,0,1,1,1,0,0,0,0,5,10,2,4,2,1.8,2
0,qid:1593,0,1,1,0,1,8,0,0,0,1,6,20,2,10,3,2.4,3
1,qid:1593,0,0,0,1,0,4,0,0,0,0,4,10,1,5,1,2.2,3
0,qid:1594,2,1,0,0,0,2,0,0,0,1,3,10,1,3,3,1.3,2
1,qid:1594,0,0,0,0,0,3,0,0,0,1,2,7,1,2,0,1.5,2
1,qid:1595,0,0,0,0,1,1,0,0,0,0,3,6,1,2,0,1,1
0,qid:1595,1,0,0,0,0,3,0,1,1,0,5,12,1,5,1,1.4,2
1,qid:1596,0,0,1,0,0,4,0,0,0,1,6,13,1,6,3,1.5,3
0,qid:1596,0,1,0,1,1,6,0,0,0,1,5,15,0,8,3,1.9,3
1,qid:1597,0,0,0,0,1,1,0,0,0,0,2,6,2,2,1,1.5,2
0,qid:1597,1,0,0,0,1,3,0,0,0,0,4,10,1,3,1,1.3,2
1,qid:1598,0,0,0,0,1,3,0,0,0,0,2,7,1,4,1,2.3,3
0,qid:1598,1,0,1,0,2,3,0,1,0,0,5,21,2,7,1,1.9,2
1,qid:1599,1,0,0,1,1,2,0,0,0,0,5,11,1,4,2,1.8,3
0,qid:1599,1,0,0,3,0,1,0,0,0,0,5,10,0,4,1,1.8,3
0,qid:1600,0,0,0,0,0,3,0,0,0,0,3,8,1,3,1,1.7,2
1,qid:1600,0,0,0,0,0,5,0,0,0,0,4,13,1,4,1,1.5,2
1,qid:1601,0,0,1,0,1,4,0,0,0,0,7,15,2,8,2,2.1,2
0,qid:1601,0,1,0,1,1,5,0,0,0,1,11,25,3,10,3,1.9,2
0,qid:1602,2,0,0,0,0,2,0,0,0,1,4,10,1,4,1,1.8,3
1,qid:1602,0,0,0,0,1,1,0,0,0,0,1,5,2,3,1,1.3,2
1,qid:1603,0,1,0,0,1,4,0,0,0,0,5,12,1,6,2,2.2,3
0,qid:1603,0,0,0,0,1,8,0,0,0,0,10,23,4,11,1,2.3,3
0,qid:1604,0,0,0,1,0,6,0,0,0,1,6,17,3,6,2,2.3,3
1,qid:1604,0,0,0,0,0,3,0,0,0,0,4,8,1,3,2,1.7,2
1,qid:1605,0,0,0,2,0,1,0,0,0,0,4,9,2,3,2,1.7,2
0,qid:1605,1,1,0,0,0,0,0,0,0,0,3,7,2,3,0,2,3
0,qid:1606,0,0,0,1,1,3,1,0,0,0,5,12,1,5,2,1.6,3
1,qid:1606,0,0,0,0,1,4,0,0,0,0,3,9,1,4,1,1.5,2
1,qid:1607,0,0,0,1,0,0,0,0,0,0,4,8,3,3,1,1.7,2
0,qid:1607,0,0,0,0,2,4,0,0,0,0,4,11,1,4,1,1.8,3
0,qid:1608,0,0,0,0,1,1,0,0,0,2,2,7,1,2,1,1,1
1,qid:1608,0,0,0,0,0,3,0,0,0,0,5,9,1,3,1,2,3
0,qid:1609,0,0,0,1,0,1,0,0,0,0,4,9,3,4,1,1.8,3
1,qid:1609,0,0,0,0,0,5,0,0,0,0,4,10,1,5,1,2,3
1,qid:1610,0,0,0,1,0,2,0,0,0,1,2,6,0,2,1,1.5,2
0,qid:1610,0,0,1,0,2,4,0,1,0,1,6,16,1,5,1,2.4,3
0,qid:1611,1,0,0,0,1,3,0,0,0,0,5,11,1,4,1,1.5,2
1,qid:1611,0,0,0,0,1,3,0,0,0,0,5,12,2,5,2,1.4,2
0,qid:1612,0,0,1,0,0,0,0,0,0,0,5,10,2,3,1,1.7,2
1,qid:1612,0,0,0,0,0,2,0,0,0,0,3,7,2,3,0,1.7,2
0,qid:1613,0,0,1,1,0,2,0,0,0,0,5,11,2,4,1,2,3
1,qid:1613,1,0,0,1,0,2,0,0,0,0,3,8,1,3,1,1.7,2
1,qid:1614,0,0,0,0,0,4,0,0,0,1,4,11,2,4,1,1.8,3
0,qid:1614,1,0,0,0,1,0,0,1,1,0,1,6,1,2,1,1.5,2
0,qid:1615,0,1,0,0,1,6,0,0,0,0,7,18,2,7,2,2,2
1,qid:1615,0,0,0,0,1,1,0,0,0,1,4,9,2,3,1,1.7,2
0,qid:1616,0,0,0,1,0,2,0,0,0,1,4,10,2,3,0,1.7,2
1,qid:1616,0,0,0,0,0,2,0,0,0,1,3,7,1,2,1,1.5,2
0,qid:1617,0,0,0,3,0,1,0,1,0,0,4,9,0,4,0,1.8,2
1,qid:1617,0,0,0,0,0,1,0,0,0,0,3,7,3,2,0,1.5,2
0,qid:1618,1,0,1,1,1,2,0,0,0,0,2,8,0,3,1,1.7,2
1,qid:1618,0,0,0,0,1,2,0,1,0,0,3,8,1,3,1,1.3,2
0,qid:1619,0,0,0,0,3,2,0,0,0,0,5,11,1,5,1,2,3
1,qid:1619,0,0,0,0,0,1,0,0,0,1,1,4,1,1,1,1,1
0,qid:1620,0,0,0,0,0,3,0,0,0,2,2,8,0,4,1,2.3,3
1,qid:1620,0,0,0,0,0,4,0,0,0,0,4,10,2,4,1,2.5,4
0,qid:1621,0,2,1,0,0,1,0,0,0,1,6,13,2,4,0,1.8,3
1,qid:1621,0,0,0,0,2,4,0,0,0,2,3,11,0,4,2,1.3,2
1,qid:1622,0,0,0,0,0,3,0,0,0,0,4,8,1,3,1,2,3
0,qid:1622,0,0,0,1,1,1,0,0,0,0,4,8,1,1,1,1,1
0,qid:1623,1,0,1,0,2,2,0,0,0,1,5,14,2,6,2,1.5,2
1,qid:1623,0,0,1,0,0,1,0,0,0,0,2,6,2,2,1,1.5,2
0,qid:1624,0,0,0,1,2,2,0,0,0,0,4,9,0,3,3,1,1
1,qid:1624,0,0,0,0,0,2,0,0,0,0,5,10,3,4,0,1.5,2
0,qid:1625,1,0,0,0,1,2,0,0,0,0,7,13,2,3,2,1.3,2
1,qid:1625,0,0,0,0,0,1,0,0,0,1,3,8,2,2,1,1.5,2
1,qid:1626,0,0,1,2,0,1,0,0,0,1,5,12,2,4,2,1.5,2
0,qid:1626,0,1,0,0,2,4,0,0,0,2,5,14,0,8,2,1.4,2
0,qid:1627,1,0,1,0,0,4,0,0,0,1,6,15,1,6,3,2.3,3
1,qid:1627,0,0,0,0,0,4,0,0,0,1,3,10,0,3,2,1.3,2
0,qid:1628,0,1,0,0,0,4,0,0,0,0,8,16,3,7,2,2.4,4
1,qid:1628,0,0,0,0,0,4,0,0,0,0,5,10,1,4,1,1.8,2
1,qid:1629,0,0,1,0,0,1,0,0,0,0,3,7,2,3,1,1.3,2
0,qid:1629,0,0,0,1,0,3,0,0,0,0,3,8,1,3,0,2,3
1,qid:1630,0,0,0,0,0,2,0,0,0,1,4,9,2,3,1,1.3,2
0,qid:1630,1,1,0,1,0,1,0,0,0,0,3,9,2,3,1,2,3
0,qid:1631,0,0,1,1,1,0,0,0,0,0,3,7,1,2,1,1.5,2
1,qid:1631,0,0,0,0,0,4,0,0,0,0,4,9,1,4,1,1.8,2
1,qid:1632,0,0,1,0,1,3,1,0,0,1,3,12,2,6,2,2,2
0,qid:1632,1,0,0,0,0,2,0,0,0,0,5,10,2,4,2,2,3
1,qid:1633,0,0,0,0,1,1,0,0,0,1,3,7,1,2,1,1.5,2
0,qid:1633,1,0,0,0,0,5,0,0,0,0,5,12,1,4,1,1.8,3
0,qid:1634,0,0,1,0,1,4,0,0,0,0,6,14,2,6,2,1.5,2
1,qid:1634,0,0,0,0,0,2,0,1,0,0,3,7,1,2,1,1.5,2
0,qid:1635,0,0,0,0,0,4,0,0,0,0,4,9,1,4,2,1.8,3
1,qid:1635,0,0,0,0,1,2,0,0,0,0,4,8,1,3,1,1.3,2
1,qid:1636,0,0,0,0,2,1,0,0,0,0,4,10,3,3,1,1,1
0,qid:1636,0,0,0,1,0,5,0,0,0,0,7,15,2,7,2,1.9,3
1,qid:1637,0,0,0,1,0,2,0,0,0,0,2,7,2,2,1,1,1
0,qid:1637,0,0,0,0,1,3,0,0,0,0,5,11,1,4,1,1.5,2
1,qid:1638,0,0,0,0,0,3,0,0,0,0,2,7,2,3,0,1,1
0,qid:1638,0,0,0,1,1,2,0,0,0,1,1,6,0,2,1,1,1
1,qid:1639,0,0,0,0,1,3,0,0,0,0,3,8,1,4,0,1.8,3
0,qid:1639,0,0,0,1,0,4,0,0,0,1,6,14,2,6,1,1.8,3
0,qid:1640,0,0,0,1,0,2,0,0,0,1,2,8,2,2,1,1,1
1,qid:1640,0,0,0,0,0,2,0,0,0,0,4,8,2,3,1,1.7,2
0,qid:1641,1,1,1,0,0,1,0,0,0,1,4,10,1,3,1,2,3
1,qid:1641,0,0,0,0,3,1,1,0,0,1,3,9,0,4,2,2.3,3
1,qid:1642,0,0,0,0,0,1,0,0,0,0,2,5,2,2,1,1,1
0,qid:1642,0,0,0,1,1,2,0,0,0,0,3,8,1,2,1,1.5,2
1,qid:1643,0,0,0,0,1,2,0,0,0,0,4,10,2,4,1,1.5,2
0,qid:1643,0,0,0,1,0,2,0,0,0,1,5,13,4,6,1,1.8,2
0,qid:1644,1,0,2,1,0,2,0,0,0,1,2,10,1,5,3,1.6,3
1,qid:1644,0,0,0,0,0,5,0,0,0,0,6,13,2,6,3,1.5,2
1,qid:1645,2,0,1,0,0,1,0,0,0,0,3,8,1,3,1,2,3
0,qid:1645,0,0,1,0,0,0,0,1,1,0,1,4,0,2,1,1,1
0,qid:1646,0,1,0,0,3,2,0,0,0,1,1,8,0,4,1,1.5,2
1,qid:1646,0,0,0,0,0,1,0,0,0,0,4,8,2,3,1,1.7,2
1,qid:1647,0,0,0,0,0,1,0,0,0,0,3,6,2,2,1,1,1
0,qid:1647,0,0,0,0,0,3,0,1,0,0,1,6,1,4,1,2,3
0,qid:1648,0,0,1,1,1,2,0,0,0,0,5,12,1,6,2,2,2
1,qid:1648,0,1,0,0,2,4,0,0,0,0,6,15,2,6,2,2.8,3
1,qid:1649,0,1,0,0,0,2,0,0,0,0,4,8,1,2,0,1,1
0,qid:1649,0,0,0,1,0,4,0,0,1,2,2,10,0,2,1,1.5,2
0,qid:1650,0,0,2,0,1,2,0,0,0,0,8,15,2,6,2,1.8,2
1,qid:1650,0,0,0,0,1,4,0,0,0,0,3,9,1,3,1,1.7,2
1,qid:1651,0,0,1,2,0,2,0,0,0,2,4,20,1,4,1,2,3
0,qid:1651,0,0,1,0,1,2,0,0,0,2,4,11,0,4,3,1,1
1,qid:1652,0,0,0,0,0,1,0,0,0,0,3,6,1,2,1,1.5,2
0,qid:1652,1,0,0,1,0,1,0,0,0,0,2,6,1,3,0,1.3,2
0,qid:1653,0,0,0,0,1,1,0,0,0,0,4,9,3,3,1,1.7,2
1,qid:1653,0,0,0,0,0,1,0,0,0,1,1,5,2,2,1,1.5,2
0,qid:1654,1,1,0,0,0,1,0,0,0,0,5,9,1,3,1,1.3,2
1,qid:1654,0,0,0,0,0,4,0,0,0,0,6,12,2,5,1,2.2,3
0,qid:1655,0,0,0,1,0,4,0,0,0,1,3,11,1,7,1,2.3,3
1,qid:1655,0,0,0,1,1,1,0,0,0,0,4,10,2,4,1,1.8,3
0,qid:1656,1,0,0,0,2,1,0,0,0,1,3,9,1,4,1,2,3
1,qid:1656,0,0,0,1,0,3,0,0,0,1,4,10,1,4,1,2.3,3
0,qid:1657,0,0,1,2,0,1,0,0,0,1,4,10,1,4,2,1.8,3
1,qid:1657,0,0,0,0,0,4,0,0,0,0,4,10,2,5,1,2.6,4
1,qid:1658,0,0,0,0,2,1,0,0,0,0,4,9,2,3,2,1.3,2
0,qid:1658,1,0,0,0,2,4,0,0,0,1,12,24,4,9,1,2.2,4
0,qid:1659,1,1,0,2,0,1,0,0,0,0,3,8,0,4,1,2.5,4
1,qid:1659,2,0,0,1,0,2,0,0,0,1,4,10,0,4,1,1.5,2
